tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-800,Brisbane,Hard,64,P,20250101,1,214544,1,,Aryna Sabalenka,R,182,BLR,,221236,,Q,Polina Kudermetova,R,,RUS,,4-6 6-3 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,2,221236,,Q,Polina Kudermetova,R,,RUS,,211843,,,Anhelina Kalinina,R,179,UKR,,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,3,214544,1,,Aryna Sabalenka,R,182,BLR,,259799,8,,Mirra Andreeva,R,,RUS,,6-3 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,4,211843,,,Anhelina Kalinina,R,179,UKR,,214040,,WC,Kimberly Birrell,R,170,AUS,,4-6 6-1 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,5,221236,,Q,Polina Kudermetova,R,,RUS,,221909,,,Ashlyn Krueger,R,185,USA,,7-6(5) 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,6,259799,8,,Mirra Andreeva,R,,RUS,,202460,,,Ons Jabeur,R,167,TUN,,6-4 7-6(2),3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,7,214544,1,,Aryna Sabalenka,R,182,BLR,,213631,,,Marie Bouzkova,R,180,CZE,,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,8,214040,,WC,Kimberly Birrell,R,170,AUS,,215713,,,Anastasia Potapova,R,175,RUS,,7-6(2) 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,9,211843,,,Anhelina Kalinina,R,179,UKR,,206294,,,Yue Yuan,R,184,CHN,,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,10,221236,,Q,Polina Kudermetova,R,,RUS,,214082,3,,Daria Kasatkina,R,170,RUS,,1-6 6-2 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,11,221909,,,Ashlyn Krueger,R,185,USA,,215480,,,Suzan Lamens,R,,NED,,7-5 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,12,259799,8,,Mirra Andreeva,R,,RUS,,222328,12,,Linda Noskova,R,,CZE,,6-3 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,13,202460,,,Ons Jabeur,R,167,TUN,,220589,,,Elina Avanesyan,R,,ARM,,6-4 1-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,14,213631,,,Marie Bouzkova,R,180,CZE,,201458,10,,Victoria Azarenka,R,180,BLR,,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,15,214544,1,,Aryna Sabalenka,R,182,BLR,,201709,15,,Yulia Putintseva,R,163,KAZ,,7-6(2) 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,16,214040,,WC,Kimberly Birrell,R,170,AUS,,215613,2,,Emma Navarro,R,,USA,,7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,17,215713,,,Anastasia Potapova,R,175,RUS,,215035,16,,Dayana Yastremska,R,175,UKR,,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,18,206294,,,Yue Yuan,R,184,CHN,,216146,9,,Marta Kostyuk,R,175,UKR,,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,19,211843,,,Anhelina Kalinina,R,179,UKR,,223670,5,,Diana Shnaider,L,,RUS,,6-3 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,20,214082,3,,Daria Kasatkina,R,170,RUS,,220548,,,Peyton Stearns,R,,USA,,7-6(7) 4-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,21,221236,,Q,Polina Kudermetova,R,,RUS,,214643,13,,Liudmila Samsonova,R,180,RUS,,6-7(7) 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,22,215480,,,Suzan Lamens,R,,NED,,211684,11,,Magdalena Frech,R,171,POL,,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,23,221909,,,Ashlyn Krueger,R,185,USA,,214939,6,,Anna Kalinskaya,R,175,RUS,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,24,259799,8,,Mirra Andreeva,R,,RUS,,215020,,,Anna Blinkova,R,179,RUS,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,25,222328,12,,Linda Noskova,R,,CZE,,223331,,Q,Anca Alexia Todoni,R,,ROU,,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,26,202460,,,Ons Jabeur,R,167,TUN,,206420,14,,Ekaterina Alexandrova,R,175,RUS,,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,27,220589,,,Elina Avanesyan,R,,ARM,,211651,4,,Paula Badosa,R,180,ESP,,6-3 1-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,28,213631,,,Marie Bouzkova,R,180,CZE,,211533,7,,Jelena Ostapenko,R,177,LAT,,7-6(0) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,29,201458,10,,Victoria Azarenka,R,180,BLR,,233741,,WC,Maya Joint,R,,AUS,,6-7(5) 6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,30,201709,15,,Yulia Putintseva,R,163,KAZ,,220520,,,Mccartney Kessler,R,,USA,,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,31,214544,1,,Aryna Sabalenka,R,182,BLR,,213887,,,Renata Zarazua,R,,MEX,,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,32,214040,,WC,Kimberly Birrell,R,170,AUS,,211880,,Q,Priscilla Hon,R,171,AUS,,3-6 7-5 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,33,215713,,,Anastasia Potapova,R,175,RUS,,202536,,Q,Ana Bogdan,R,171,ROU,,2-6 6-4 2-0 RET,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,34,206294,,,Yue Yuan,R,184,CHN,,201551,,,Arantxa Rus,L,180,NED,,6-2 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,35,211843,,,Anhelina Kalinina,R,179,UKR,,206374,,,Yafan Wang,R,170,CHN,,6-4 2-0 RET,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,36,220548,,,Peyton Stearns,R,,USA,,206368,,,Veronika Kudermetova,R,175,RUS,,6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,37,221236,,Q,Polina Kudermetova,R,,RUS,,216133,,,Xin Yu Wang,R,182,CHN,,6-1 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,38,215480,,,Suzan Lamens,R,,NED,,215872,,,Kamilla Rakhimova,R,,RUS,,6-2 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,39,221909,,,Ashlyn Krueger,R,185,USA,,220416,,,Moyuka Uchijima,R,171,JPN,,6-3 1-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,40,215020,,,Anna Blinkova,R,179,RUS,,239383,,Q,Sara Bejlek,L,,CZE,,6-1 7-6(5),3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,41,223331,,Q,Anca Alexia Todoni,R,,ROU,,213710,,,Cristina Bucsa,R,,ESP,,7-6(3) 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,42,202460,,,Ons Jabeur,R,167,TUN,,202453,,,Saisai Zheng,R,170,CHN,,7-6(5) 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,43,220589,,,Elina Avanesyan,R,,ARM,,211685,,,Rebecca Sramkova,R,,SVK,,1-6 6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,44,213631,,,Marie Bouzkova,R,180,CZE,,221883,,WC,Talia Gibson,R,,AUS,,7-6(5) 3-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,45,233741,,WC,Maya Joint,R,,AUS,,213666,,Q,Maddison Inglis,R,171,AUS,,6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,46,220520,,,Mccartney Kessler,R,,USA,,202663,,,Magda Linette,R,171,POL,,6-4 6-4,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-800,Brisbane,Hard,64,P,20250101,47,213887,,,Renata Zarazua,R,,MEX,,202600,,,Viktoriya Tomova,R,170,BUL,,6-0 6-3,3,R64,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,1,220704,5,,Clara Tauson,R,182,DEN,,211768,7,,Naomi Osaka,R,180,JPN,,4-6 0-0 RET,3,F,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,2,211768,7,,Naomi Osaka,R,180,JPN,,219917,,,Alycia Parks,R,185,USA,,6-4 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,3,220704,5,,Clara Tauson,R,182,DEN,,221905,,,Robin Montgomery,L,,USA,,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,4,211768,7,,Naomi Osaka,R,180,JPN,,221024,,,Hailey Baptiste,R,,USA,,6-7(2) 6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,5,219917,,,Alycia Parks,R,185,USA,,220465,8,,Katie Volynets,R,,USA,,6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,6,221905,,,Robin Montgomery,L,,USA,,211095,,,Bernarda Pera,L,175,USA,,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,7,220704,5,,Clara Tauson,R,182,DEN,,201619,1,,Madison Keys,R,178,USA,,6-4 7-6(7),3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,8,221024,,,Hailey Baptiste,R,,USA,,214839,,LL,Jodie Burrage,R,,GBR,,5-7 7-5 7-6(6),3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,9,211768,7,,Naomi Osaka,R,180,JPN,,211814,,,Julia Grabher,R,170,AUT,,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,10,219917,,,Alycia Parks,R,185,USA,,213889,,,Greet Minnen,R,,BEL,,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,11,220465,8,,Katie Volynets,R,,USA,,215983,,,Ann Li,R,170,USA,,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,12,221905,,,Robin Montgomery,L,,USA,,211702,,Q,Nao Hibino,R,163,JPN,,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,13,211095,,,Bernarda Pera,L,175,USA,,201606,,,Rebecca Marino,R,183,CAN,,7-6(2) 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,14,220704,5,,Clara Tauson,R,182,DEN,,213550,,,Sofia Kenin,R,170,USA,,4-6 7-6(7) 7-6(3),3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,15,201619,1,,Madison Keys,R,178,USA,,211713,,,Jaqueline Cristian,R,180,ROU,,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,16,214839,,LL,Jodie Burrage,R,,GBR,,223159,,WC,Vivian Yang,U,,NZL,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,17,221024,,,Hailey Baptiste,R,,USA,,260761,,WC,Renata Jamrichova,U,,SVK,,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,18,211814,,,Julia Grabher,R,170,AUT,,220742,,Q,Leyre Romero Gormaz,L,,ESP,,2-6 6-3 7-6(7),3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,19,211768,7,,Naomi Osaka,R,180,JPN,,215151,,Q,Lina Glushko,U,,ISR,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,20,219917,,,Alycia Parks,R,185,USA,,216153,3,,Amanda Anisimova,R,180,USA,,2-6 6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,21,213889,,,Greet Minnen,R,,BEL,,204431,,Q,Anna Lena Friedsam,R,,GER,,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,22,215983,,,Ann Li,R,170,USA,,201585,,,Sloane Stephens,R,170,USA,,5-7 6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,23,220465,8,,Katie Volynets,R,,USA,,222965,,,Erika Andreeva,R,,RUS,,6-4 6-7(6) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,24,221905,,,Robin Montgomery,L,,USA,,215988,,LL,Mai Hontama,R,,JPN,,6-3 2-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,25,211702,,Q,Nao Hibino,R,163,JPN,,215898,,,Jule Niemeier,R,178,GER,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,26,211095,,,Bernarda Pera,L,175,USA,,223286,,Q,Victoria Jimenez Kasintseva,L,,AND,,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,27,201606,,,Rebecca Marino,R,183,CAN,,215138,4,,Lulu Sun,L,,NZL,,6-3 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,28,220704,5,,Clara Tauson,R,182,DEN,,214593,,Q,Lucrezia Stefanini,R,,ITA,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,29,213550,,,Sofia Kenin,R,170,USA,,216016,,,Xiyu Wang,L,,CHN,,7-6(5) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,30,211713,,,Jaqueline Cristian,R,180,ROU,,263857,,,Yuliia Starodubtseva,R,,UKR,,6-3 2-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1049,Auckland,Hard,32,I,20250106,31,201619,1,,Madison Keys,R,178,USA,,214459,,,Lucia Bronzetti,R,,ITA,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,1,201619,,,Madison Keys,R,178,USA,,202468,1,,Jessica Pegula,R,170,USA,,6-3 4-6 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,2,201619,,,Madison Keys,R,178,USA,,214643,,,Liudmila Samsonova,R,180,RUS,,5-7 7-5 3-0 RET,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,3,202468,1,,Jessica Pegula,R,170,USA,,201709,,,Yulia Putintseva,R,163,KAZ,,7-6(4) 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,4,214643,,,Liudmila Samsonova,R,180,RUS,,215613,2,,Emma Navarro,R,,USA,,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,5,201619,,,Madison Keys,R,178,USA,,214082,3,,Daria Kasatkina,R,170,RUS,,6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,6,201709,,,Yulia Putintseva,R,163,KAZ,,223670,6,,Diana Shnaider,L,,RUS,,7-6(3) 6-7(9) 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,7,202468,1,,Jessica Pegula,R,170,USA,,221909,,LL,Ashlyn Krueger,R,185,USA,,6-4 2-0 RET,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,8,215613,2,,Emma Navarro,R,,USA,,206420,,,Ekaterina Alexandrova,R,175,RUS,,7-6(4) 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,9,214643,,,Liudmila Samsonova,R,180,RUS,,202505,,Q,Belinda Bencic,R,175,SUI,,7-6(3) 4-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,10,214082,3,,Daria Kasatkina,R,170,RUS,,263644,,WC,Emerson Jones,R,,AUS,,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,11,201619,,,Madison Keys,R,178,USA,,211533,8,,Jelena Ostapenko,R,177,LAT,,3-6 6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,12,223670,6,,Diana Shnaider,L,,RUS,,214954,,,Marketa Vondrousova,L,173,CZE,,4-6 1-1 RET,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,13,201709,,,Yulia Putintseva,R,163,KAZ,,202460,,WC,Ons Jabeur,R,167,TUN,,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,14,221909,,LL,Ashlyn Krueger,R,185,USA,,211651,5,,Paula Badosa,R,180,ESP,,7-6(4) 6-7(4) 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,15,202468,1,,Jessica Pegula,R,170,USA,,206289,,LL,Maria Sakkari,R,172,GRE,,6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,16,206420,,,Ekaterina Alexandrova,R,175,RUS,,220367,,Q,Leylah Fernandez,L,168,CAN,,6-4 3-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,17,214643,,,Liudmila Samsonova,R,180,RUS,,213631,,Q,Marie Bouzkova,R,180,CZE,,1-6 6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,18,202505,,Q,Belinda Bencic,R,175,SUI,,214939,7,,Anna Kalinskaya,R,175,RUS,,6-2 1-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,19,214082,3,,Daria Kasatkina,R,170,RUS,,216265,,WC,Olivia Gadecki,R,,AUS,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,20,263644,,WC,Emerson Jones,R,,AUS,,216133,,Q,Xin Yu Wang,R,182,CHN,,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,21,201619,,,Madison Keys,R,178,USA,,206242,,,Beatriz Haddad Maia,L,185,BRA,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,22,211533,8,,Jelena Ostapenko,R,177,LAT,,211684,,,Magdalena Frech,R,171,POL,,4-6 6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,23,223670,6,,Diana Shnaider,L,,RUS,,211701,,Q,Katerina Siniakova,R,174,CZE,,6-3 0-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,24,214954,,,Marketa Vondrousova,L,173,CZE,,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,,6-4 6-7(4) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,25,201709,,,Yulia Putintseva,R,163,KAZ,,202499,,,Donna Vekic,R,179,CRO,,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,26,202460,,WC,Ons Jabeur,R,167,TUN,,203389,4,,Danielle Collins,R,178,USA,,7-6(6) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,27,211651,5,,Paula Badosa,R,180,ESP,,220548,,Q,Peyton Stearns,R,,USA,,6-7(5) 6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,28,221909,,LL,Ashlyn Krueger,R,185,USA,,216146,,,Marta Kostyuk,R,175,UKR,,4-6 6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-2014,Adelaide,Hard,32,P,20250106,29,206289,,LL,Maria Sakkari,R,172,GRE,,222328,,,Linda Noskova,R,,CZE,,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,1,220520,,,Mccartney Kessler,R,,USA,,210722,2,,Elise Mertens,R,179,BEL,,6-4 3-6 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,2,210722,2,,Elise Mertens,R,179,BEL,,233741,,WC,Maya Joint,R,,AUS,,6-2 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,3,220520,,,Mccartney Kessler,R,,USA,,220589,6,,Elina Avanesyan,R,,ARM,,4-6 6-3 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,4,210722,2,,Elise Mertens,R,179,BEL,,206368,,,Veronika Kudermetova,R,175,RUS,,6-1 0-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,5,233741,,WC,Maya Joint,R,,AUS,,213550,,WC,Sofia Kenin,R,170,USA,,6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,6,220589,6,,Elina Avanesyan,R,,ARM,,216153,3,,Amanda Anisimova,R,180,USA,,W/O,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,7,220520,,,Mccartney Kessler,R,,USA,,215035,1,,Dayana Yastremska,R,175,UKR,,7-5 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,8,210722,2,,Elise Mertens,R,179,BEL,,213887,,LL,Renata Zarazua,R,,MEX,,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,9,206368,,,Veronika Kudermetova,R,175,RUS,,215785,,,Camila Osorio,R,162,COL,,6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,10,233741,,WC,Maya Joint,R,,AUS,,202663,4,,Magda Linette,R,171,POL,,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,11,213550,,WC,Sofia Kenin,R,170,USA,,215020,,,Anna Blinkova,R,179,RUS,,6-2 3-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,12,220589,6,,Elina Avanesyan,R,,ARM,,213889,,Q,Greet Minnen,R,,BEL,,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,13,216153,3,,Amanda Anisimova,R,180,USA,,214388,,Q,Anna Bondar,R,,HUN,,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,14,220520,,,Mccartney Kessler,R,,USA,,214604,,Q,Maria Lourdes Carle,R,,ARG,,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,15,215035,1,,Dayana Yastremska,R,175,UKR,,215983,,Q,Ann Li,R,170,USA,,1-6 7-5 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2025-1050,Hobart,Hard,32,I,20250113,16,210722,2,,Elise Mertens,R,179,BEL,,203463,,Q,Nuria Parrizas Diaz,R,167,ESP,,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
